"cgPlaId","Year","headCt","startDateEarly","endDateEarly","startDateLate","endDateLate","note"
1568,2010,"1",2010-6-30 0:00:00,2010-7-13 0:00:00,2010-6-30 0:00:00,2010-7-13 0:00:00,
582,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
579,2010,"3",2010-7-4 0:00:00,2010-7-18 0:00:00,2010-7-4 0:00:00,2010-7-18 0:00:00,
576,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
569,2010,"2",2010-7-7 0:00:00,2010-7-22 0:00:00,2010-7-7 0:00:00,2010-7-22 0:00:00,
7406,2010,"1",2010-7-6 0:00:00,2010-7-22 0:00:00,2010-7-6 0:00:00,2010-7-22 0:00:00,
7442,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
7443,2010,"1",2010-6-27 0:00:00,2010-7-10 0:00:00,2010-6-27 0:00:00,2010-7-10 0:00:00,
7458,2010,"1",2010-7-2 0:00:00,2010-7-13 0:00:00,2010-7-2 0:00:00,2010-7-13 0:00:00,
7488,2010,"1",2010-7-7 0:00:00,2010-7-22 0:00:00,2010-7-7 0:00:00,2010-7-22 0:00:00,
610,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
598,2010,"3",2010-6-30 0:00:00,2010-7-21 0:00:00,2010-6-30 0:00:00,2010-7-21 0:00:00,
1233,2010,"3",2010-6-28 0:00:00,2010-7-9 0:00:00,2010-6-28 0:00:00,2010-7-9 0:00:00,
7528,2010,"1",2010-7-2 0:00:00,2010-7-10 0:00:00,2010-7-2 0:00:00,2010-7-10 0:00:00,
7559,2010,"1",2010-7-2 0:00:00,2010-7-18 0:00:00,2010-7-2 0:00:00,2010-7-18 0:00:00,
7568,2010,"1",2010-6-29 0:00:00,2010-7-10 0:00:00,2010-6-29 0:00:00,2010-7-10 0:00:00,
7610,2010,"1",2010-6-30 0:00:00,2010-7-13 0:00:00,2010-6-30 0:00:00,2010-7-13 0:00:00,"Should be 902.5; changed from 902.9 to 902.5 gkk 28jun10"
7630,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
169,2010,"3",2010-6-29 0:00:00,2010-7-16 0:00:00,2010-6-29 0:00:00,2010-7-16 0:00:00,
167,2010,"1",2010-7-4 0:00:00,2010-7-18 0:00:00,2010-7-4 0:00:00,2010-7-18 0:00:00,
165,2010,"1",2010-6-28 0:00:00,2010-7-9 0:00:00,2010-6-28 0:00:00,2010-7-9 0:00:00,
162,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
160,2010,"2",2010-6-21 0:00:00,2010-7-9 0:00:00,2010-6-21 0:00:00,2010-7-9 0:00:00,
159,2010,"4",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
157,2010,"1",2010-6-26 0:00:00,2010-7-9 0:00:00,2010-6-26 0:00:00,2010-7-9 0:00:00,
154,2010,"1",2010-7-3 0:00:00,2010-7-13 0:00:00,2010-7-3 0:00:00,2010-7-13 0:00:00,
152,2010,"3",2010-7-1 0:00:00,2010-7-24 0:00:00,2010-7-1 0:00:00,2010-7-24 0:00:00,
7674,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
7737,2010,"1",2010-6-29 0:00:00,2010-7-9 0:00:00,2010-6-29 0:00:00,2010-7-9 0:00:00,
3480,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
3483,2010,"1",2010-7-9 0:00:00,2010-7-21 0:00:00,2010-7-9 0:00:00,2010-7-21 0:00:00,
3487,2010,"1",2010-7-2 0:00:00,2010-7-24 0:00:00,2010-7-2 0:00:00,2010-7-24 0:00:00,"first day estimated based on 4jul data gkk"
3505,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
3528,2010,"1",2010-7-2 0:00:00,2010-7-13 0:00:00,2010-7-2 0:00:00,2010-7-13 0:00:00,
7748,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
7764,2010,"1",2010-7-2 0:00:00,2010-7-16 0:00:00,2010-7-2 0:00:00,2010-7-16 0:00:00,
7794,2010,"2",2010-7-2 0:00:00,2010-7-12 0:00:00,2010-7-2 0:00:00,2010-7-12 0:00:00,
3594,2010,"1",2010-7-7 0:00:00,2010-7-21 0:00:00,2010-7-7 0:00:00,2010-7-21 0:00:00,
3598,2010,"4",2010-6-24 0:00:00,2010-7-18 0:00:00,2010-6-24 0:00:00,2010-7-18 0:00:00,
3599,2010,"2",2010-7-4 0:00:00,2010-7-18 0:00:00,2010-7-4 0:00:00,2010-7-18 0:00:00,
3634,2010,"1",2010-6-23 0:00:00,2010-7-6 0:00:00,2010-6-23 0:00:00,2010-7-6 0:00:00,
3638,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
3639,2010,"1",2010-7-2 0:00:00,2010-7-18 0:00:00,2010-7-2 0:00:00,2010-7-18 0:00:00,
3641,2010,"2",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
3652,2010,"2",2010-7-2 0:00:00,2010-7-15 0:00:00,2010-7-2 0:00:00,2010-7-15 0:00:00,
3662,2010,"1",2010-7-1 0:00:00,2010-7-13 0:00:00,2010-7-1 0:00:00,2010-7-13 0:00:00,
3663,2010,"2",2010-7-4 0:00:00,2010-7-13 0:00:00,2010-7-4 0:00:00,2010-7-13 0:00:00,
3665,2010,"1",2010-7-6 0:00:00,2010-7-25 0:00:00,2010-7-6 0:00:00,2010-7-25 0:00:00,
7933,2010,"1",2010-6-30 0:00:00,2010-7-9 0:00:00,2010-6-30 0:00:00,2010-7-9 0:00:00,
3735,2010,"2",2010-7-6 0:00:00,2010-7-19 0:00:00,2010-7-6 0:00:00,2010-7-19 0:00:00,
3742,2010,"1",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
3750,2010,"1",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
3791,2010,"2",2010-6-27 0:00:00,2010-7-15 0:00:00,2010-6-27 0:00:00,2010-7-15 0:00:00,
3795,2010,"1",2010-6-27 0:00:00,2010-7-6 0:00:00,2010-6-27 0:00:00,2010-7-6 0:00:00,
3815,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
3816,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
3820,2010,"2",2010-6-24 0:00:00,2010-7-9 0:00:00,2010-6-24 0:00:00,2010-7-9 0:00:00,
3845,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
7978,2010,"1",2010-7-9 0:00:00,2010-7-22 0:00:00,2010-7-9 0:00:00,2010-7-22 0:00:00,"changed from 871.5 to 876.5 gkk 3jul2010"
7985,2010,"1",2010-6-28 0:00:00,2010-7-10 0:00:00,2010-6-28 0:00:00,2010-7-10 0:00:00,
7991,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
4290,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
4293,2010,"1",2010-7-6 0:00:00,2010-7-24 0:00:00,2010-7-6 0:00:00,2010-7-24 0:00:00,
1638,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
1646,2010,"3",2010-6-27 0:00:00,2010-7-15 0:00:00,2010-6-27 0:00:00,2010-7-15 0:00:00,
1650,2010,"2",2010-6-29 0:00:00,2010-7-19 0:00:00,2010-6-29 0:00:00,2010-7-19 0:00:00,
1669,2010,"1",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
1675,2010,"1",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
1676,2010,"2",2010-6-29 0:00:00,2010-7-12 0:00:00,2010-6-29 0:00:00,2010-7-12 0:00:00,
1682,2010,"1",2010-6-26 0:00:00,2010-7-9 0:00:00,2010-6-26 0:00:00,2010-7-9 0:00:00,
3866,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
3871,2010,"1",2010-7-5 0:00:00,2010-7-21 0:00:00,2010-7-5 0:00:00,2010-7-21 0:00:00,
1742,2010,"1",2010-7-2 0:00:00,2010-7-15 0:00:00,2010-7-2 0:00:00,2010-7-15 0:00:00,
1747,2010,"2",2010-6-30 0:00:00,2010-7-16 0:00:00,2010-6-30 0:00:00,2010-7-16 0:00:00,
1749,2010,"1",2010-6-28 0:00:00,2010-7-10 0:00:00,2010-6-28 0:00:00,2010-7-10 0:00:00,
1751,2010,"1",2010-6-30 0:00:00,2010-7-10 0:00:00,2010-6-30 0:00:00,2010-7-10 0:00:00,
1757,2010,"1",2010-7-6 0:00:00,2010-7-16 0:00:00,2010-7-6 0:00:00,2010-7-16 0:00:00,
8082,2010,"1",2010-7-1 0:00:00,2010-7-13 0:00:00,2010-7-1 0:00:00,2010-7-13 0:00:00,
8087,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
8095,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
8107,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
4320,2010,"1",2010-7-6 0:00:00,2010-7-24 0:00:00,2010-7-6 0:00:00,2010-7-24 0:00:00,
4326,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
4341,2010,"2",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
4342,2010,"2",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
4347,2010,"1",2010-6-27 0:00:00,2010-7-9 0:00:00,2010-6-27 0:00:00,2010-7-9 0:00:00,
1791,2010,"1",2010-7-5 0:00:00,2010-7-15 0:00:00,2010-7-5 0:00:00,2010-7-15 0:00:00,
1792,2010,"1",2010-6-28 0:00:00,2010-7-16 0:00:00,2010-6-28 0:00:00,2010-7-16 0:00:00,
1796,2010,"1",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
1804,2010,"1",2010-6-28 0:00:00,2010-7-9 0:00:00,2010-6-28 0:00:00,2010-7-9 0:00:00,
1807,2010,"3",2010-6-28 0:00:00,2010-7-19 0:00:00,2010-6-28 0:00:00,2010-7-19 0:00:00,
1823,2010,"3",2010-7-7 0:00:00,2010-7-25 0:00:00,2010-7-7 0:00:00,2010-7-25 0:00:00,
1824,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
8148,2010,"1",2010-7-1 0:00:00,2010-7-10 0:00:00,2010-7-1 0:00:00,2010-7-10 0:00:00,
8151,2010,"1",2010-7-3 0:00:00,2010-7-13 0:00:00,2010-7-3 0:00:00,2010-7-13 0:00:00,
8199,2010,"1",2010-7-1 0:00:00,2010-7-15 0:00:00,2010-7-1 0:00:00,2010-7-15 0:00:00,
8205,2010,"1",2010-7-4 0:00:00,2010-7-19 0:00:00,2010-7-4 0:00:00,2010-7-19 0:00:00,
4367,2010,"1",2010-7-9 0:00:00,2010-7-22 0:00:00,2010-7-9 0:00:00,2010-7-22 0:00:00,
4373,2010,"2",2010-7-3 0:00:00,2010-7-24 0:00:00,2010-7-3 0:00:00,2010-7-24 0:00:00,
4378,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
4382,2010,"3",2010-7-3 0:00:00,2010-7-19 0:00:00,2010-7-3 0:00:00,2010-7-19 0:00:00,
4392,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
4398,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
1873,2010,"1",2010-6-25 0:00:00,2010-7-9 0:00:00,2010-6-25 0:00:00,2010-7-9 0:00:00,
1880,2010,"1",2010-7-2 0:00:00,2010-7-13 0:00:00,2010-7-2 0:00:00,2010-7-13 0:00:00,
1890,2010,"1",2010-7-2 0:00:00,2010-7-12 0:00:00,2010-7-2 0:00:00,2010-7-12 0:00:00,
1894,2010,"3",2010-7-3 0:00:00,2010-7-19 0:00:00,2010-7-3 0:00:00,2010-7-19 0:00:00,
3957,2010,"1",2010-7-2 0:00:00,2010-7-15 0:00:00,2010-7-2 0:00:00,2010-7-15 0:00:00,
3959,2010,"2",2010-7-2 0:00:00,2010-7-12 0:00:00,2010-7-2 0:00:00,2010-7-12 0:00:00,
1937,2010,"1",2010-6-26 0:00:00,2010-7-7 0:00:00,2010-6-26 0:00:00,2010-7-7 0:00:00,
1938,2010,"1",2010-7-4 0:00:00,2010-7-15 0:00:00,2010-7-4 0:00:00,2010-7-15 0:00:00,
1941,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
1962,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
1965,2010,"1",2010-7-1 0:00:00,2010-7-13 0:00:00,2010-7-1 0:00:00,2010-7-13 0:00:00,
1967,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
1978,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
8274,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
8298,2010,"1",2010-7-1 0:00:00,2010-7-15 0:00:00,2010-7-1 0:00:00,2010-7-15 0:00:00,
8302,2010,"1",2010-6-27 0:00:00,2010-7-10 0:00:00,2010-6-27 0:00:00,2010-7-10 0:00:00,
8332,2010,"1",2010-7-1 0:00:00,2010-7-21 0:00:00,2010-7-1 0:00:00,2010-7-21 0:00:00,
4439,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
4442,2010,"1",2010-7-12 0:00:00,2010-7-25 0:00:00,2010-7-12 0:00:00,2010-7-25 0:00:00,
4023,2010,"3",2010-6-30 0:00:00,2010-7-18 0:00:00,2010-6-30 0:00:00,2010-7-18 0:00:00,
4031,2010,"1",2010-6-29 0:00:00,2010-7-9 0:00:00,2010-6-29 0:00:00,2010-7-9 0:00:00,
4048,2010,"1",2010-7-5 0:00:00,2010-7-21 0:00:00,2010-7-5 0:00:00,2010-7-21 0:00:00,
2014,2010,"3",2010-6-23 0:00:00,2010-7-18 0:00:00,2010-6-23 0:00:00,2010-7-18 0:00:00,
2028,2010,"1",2010-7-1 0:00:00,2010-7-10 0:00:00,2010-7-1 0:00:00,2010-7-10 0:00:00,
2038,2010,"1",2010-7-5 0:00:00,2010-7-15 0:00:00,2010-7-5 0:00:00,2010-7-15 0:00:00,
2053,2010,"1",2010-7-2 0:00:00,2010-7-16 0:00:00,2010-7-2 0:00:00,2010-7-16 0:00:00,
2054,2010,"1",2010-7-6 0:00:00,2010-7-22 0:00:00,2010-7-6 0:00:00,2010-7-22 0:00:00,
8396,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
8438,2010,"1",2010-7-6 0:00:00,2010-7-21 0:00:00,2010-7-6 0:00:00,2010-7-21 0:00:00,
8444,2010,"2",2010-7-4 0:00:00,2010-7-13 0:00:00,2010-7-4 0:00:00,2010-7-13 0:00:00,
4479,2010,"1",2010-7-6 0:00:00,2010-7-19 0:00:00,2010-7-6 0:00:00,2010-7-19 0:00:00,
2076,2010,"2",2010-6-29 0:00:00,2010-7-15 0:00:00,2010-6-29 0:00:00,2010-7-15 0:00:00,
2086,2010,"1",2010-6-30 0:00:00,2010-7-18 0:00:00,2010-6-30 0:00:00,2010-7-18 0:00:00,
2089,2010,"1",2010-6-30 0:00:00,2010-7-13 0:00:00,2010-6-30 0:00:00,2010-7-13 0:00:00,
2090,2010,"1",2010-6-29 0:00:00,2010-7-9 0:00:00,2010-6-29 0:00:00,2010-7-9 0:00:00,
2103,2010,"1",2010-6-26 0:00:00,2010-7-7 0:00:00,2010-6-26 0:00:00,2010-7-7 0:00:00,
2107,2010,"2",2010-7-6 0:00:00,2010-7-24 0:00:00,2010-7-6 0:00:00,2010-7-24 0:00:00,
2109,2010,"1",2010-6-30 0:00:00,2010-7-10 0:00:00,2010-6-30 0:00:00,2010-7-10 0:00:00,
2111,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
2112,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
2113,2010,"1",2010-6-30 0:00:00,2010-7-13 0:00:00,2010-6-30 0:00:00,2010-7-13 0:00:00,
2114,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
2117,2010,"2",2010-6-30 0:00:00,2010-7-18 0:00:00,2010-6-30 0:00:00,2010-7-18 0:00:00,
2121,2010,"1",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
2122,2010,"1",2010-6-27 0:00:00,2010-7-9 0:00:00,2010-6-27 0:00:00,2010-7-9 0:00:00,
2127,2010,"1",2010-6-24 0:00:00,2010-7-6 0:00:00,2010-6-24 0:00:00,2010-7-6 0:00:00,
2128,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
4059,2010,"1",2010-7-6 0:00:00,2010-7-21 0:00:00,2010-7-6 0:00:00,2010-7-21 0:00:00,
2139,2010,"1",2010-6-30 0:00:00,2010-7-9 0:00:00,2010-6-30 0:00:00,2010-7-9 0:00:00,
2165,2010,"1",2010-6-26 0:00:00,2010-7-10 0:00:00,2010-6-26 0:00:00,2010-7-10 0:00:00,
2166,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
2167,2010,"1",2010-7-5 0:00:00,2010-7-18 0:00:00,2010-7-5 0:00:00,2010-7-18 0:00:00,
2171,2010,"2",2010-7-1 0:00:00,2010-7-15 0:00:00,2010-7-1 0:00:00,2010-7-15 0:00:00,
2176,2010,"3",2010-6-29 0:00:00,2010-7-15 0:00:00,2010-6-29 0:00:00,2010-7-15 0:00:00,
2177,2010,"1",2010-7-2 0:00:00,2010-7-15 0:00:00,2010-7-2 0:00:00,2010-7-15 0:00:00,
2179,2010,"1",2010-7-4 0:00:00,2010-7-12 0:00:00,2010-7-4 0:00:00,2010-7-12 0:00:00,
2180,2010,"2",2010-6-25 0:00:00,2010-7-9 0:00:00,2010-6-25 0:00:00,2010-7-9 0:00:00,
2181,2010,"1",2010-7-2 0:00:00,2010-7-9 0:00:00,2010-7-2 0:00:00,2010-7-9 0:00:00,
2187,2010,"2",2010-6-28 0:00:00,2010-7-12 0:00:00,2010-6-28 0:00:00,2010-7-12 0:00:00,
2189,2010,"1",2010-6-24 0:00:00,2010-7-4 0:00:00,2010-6-24 0:00:00,2010-7-4 0:00:00,
2190,2010,"1",2010-6-28 0:00:00,2010-7-12 0:00:00,2010-6-28 0:00:00,2010-7-12 0:00:00,
2193,2010,"1",2010-7-7 0:00:00,2010-7-21 0:00:00,2010-7-7 0:00:00,2010-7-21 0:00:00,
2197,2010,"1",2010-6-30 0:00:00,2010-7-12 0:00:00,2010-6-30 0:00:00,2010-7-12 0:00:00,
2201,2010,"1",2010-7-3 0:00:00,2010-7-13 0:00:00,2010-7-3 0:00:00,2010-7-13 0:00:00,
2202,2010,"1",2010-7-7 0:00:00,2010-7-21 0:00:00,2010-7-7 0:00:00,2010-7-21 0:00:00,
2203,2010,"1",2010-6-26 0:00:00,2010-7-7 0:00:00,2010-6-26 0:00:00,2010-7-7 0:00:00,
8474,2010,"1",2010-7-1 0:00:00,2010-7-15 0:00:00,2010-7-1 0:00:00,2010-7-15 0:00:00,
4516,2010,"1",2010-7-10 0:00:00,2010-7-24 0:00:00,2010-7-10 0:00:00,2010-7-24 0:00:00,
4524,2010,"1",2010-7-6 0:00:00,2010-7-18 0:00:00,2010-7-6 0:00:00,2010-7-18 0:00:00,
4541,2010,"2",2010-7-11 0:00:00,2010-8-7 0:00:00,2010-7-11 0:00:00,2010-8-7 0:00:00,
2227,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
2228,2010,"1",2010-6-28 0:00:00,2010-7-12 0:00:00,2010-6-28 0:00:00,2010-7-12 0:00:00,
2243,2010,"2",2010-7-4 0:00:00,2010-7-21 0:00:00,2010-7-4 0:00:00,2010-7-21 0:00:00,
2254,2010,"1",2010-7-1 0:00:00,2010-7-10 0:00:00,2010-7-1 0:00:00,2010-7-10 0:00:00,
2257,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
2258,2010,"2",2010-6-26 0:00:00,2010-7-7 0:00:00,2010-6-26 0:00:00,2010-7-7 0:00:00,
2268,2010,"1",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
2271,2010,"1",2010-7-3 0:00:00,2010-7-16 0:00:00,2010-7-3 0:00:00,2010-7-16 0:00:00,
8603,2010,"1",2010-7-7 0:00:00,2010-7-21 0:00:00,2010-7-7 0:00:00,2010-7-21 0:00:00,
4590,2010,"1",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
2278,2010,"1",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
2281,2010,"1",2010-6-27 0:00:00,2010-7-13 0:00:00,2010-6-27 0:00:00,2010-7-13 0:00:00,
2294,2010,"1",2010-6-24 0:00:00,2010-7-6 0:00:00,2010-6-24 0:00:00,2010-7-6 0:00:00,
2295,2010,"1",2010-7-7 0:00:00,2010-7-21 0:00:00,2010-7-7 0:00:00,2010-7-21 0:00:00,
2298,2010,"4",2010-6-26 0:00:00,2010-7-13 0:00:00,2010-6-26 0:00:00,2010-7-13 0:00:00,
,2010,"1",2010-7-9 0:00:00,2010-7-24 0:00:00,2010-7-9 0:00:00,2010-7-24 0:00:00,"pos updated from 946 to 945.667 gkk 28jul2010"
2312,2010,"3",2010-6-29 0:00:00,2010-7-13 0:00:00,2010-6-29 0:00:00,2010-7-13 0:00:00,
2313,2010,"2",2010-6-23 0:00:00,2010-7-10 0:00:00,2010-6-23 0:00:00,2010-7-10 0:00:00,
2316,2010,"2",2010-6-26 0:00:00,2010-7-18 0:00:00,2010-6-26 0:00:00,2010-7-18 0:00:00,
2317,2010,"1",2010-6-26 0:00:00,2010-7-9 0:00:00,2010-6-26 0:00:00,2010-7-9 0:00:00,
2320,2010,"1",2010-7-4 0:00:00,2010-7-18 0:00:00,2010-7-4 0:00:00,2010-7-18 0:00:00,
2323,2010,"1",2010-7-2 0:00:00,2010-7-16 0:00:00,2010-7-2 0:00:00,2010-7-16 0:00:00,
2324,2010,"1",2010-6-30 0:00:00,2010-7-10 0:00:00,2010-6-30 0:00:00,2010-7-10 0:00:00,
2331,2010,"1",2010-7-2 0:00:00,2010-7-12 0:00:00,2010-7-2 0:00:00,2010-7-12 0:00:00,
2334,2010,"1",2010-6-27 0:00:00,2010-7-12 0:00:00,2010-6-27 0:00:00,2010-7-12 0:00:00,
2338,2010,"1",2010-7-8 0:00:00,2010-7-21 0:00:00,2010-7-8 0:00:00,2010-7-21 0:00:00,
2342,2010,"1",2010-7-1 0:00:00,2010-7-16 0:00:00,2010-7-1 0:00:00,2010-7-16 0:00:00,
2343,2010,"2",2010-6-28 0:00:00,2010-7-19 0:00:00,2010-6-28 0:00:00,2010-7-19 0:00:00,
2349,2010,"1",2010-7-3 0:00:00,2010-7-19 0:00:00,2010-7-3 0:00:00,2010-7-19 0:00:00,
4147,2010,"2",2010-6-29 0:00:00,2010-7-12 0:00:00,2010-6-29 0:00:00,2010-7-12 0:00:00,
4154,2010,"3",2010-7-7 0:00:00,2010-7-28 0:00:00,2010-7-7 0:00:00,2010-7-28 0:00:00,
4155,2010,"1",2010-7-4 0:00:00,2010-7-16 0:00:00,2010-7-4 0:00:00,2010-7-16 0:00:00,
4177,2010,"1",2010-7-9 0:00:00,2010-7-19 0:00:00,2010-7-9 0:00:00,2010-7-19 0:00:00,
4183,2010,"1",2010-7-7 0:00:00,2010-7-22 0:00:00,2010-7-7 0:00:00,2010-7-22 0:00:00,
4184,2010,"1",2010-7-1 0:00:00,2010-7-12 0:00:00,2010-7-1 0:00:00,2010-7-12 0:00:00,
2355,2010,"1",2010-6-25 0:00:00,2010-7-6 0:00:00,2010-6-25 0:00:00,2010-7-6 0:00:00,
2356,2010,"2",2010-7-3 0:00:00,2010-7-18 0:00:00,2010-7-3 0:00:00,2010-7-18 0:00:00,
2359,2010,"1",2010-6-22 0:00:00,2010-7-6 0:00:00,2010-6-22 0:00:00,2010-7-6 0:00:00,"4 or 5 more days"
2378,2010,"1",2010-7-3 0:00:00,2010-7-15 0:00:00,2010-7-3 0:00:00,2010-7-15 0:00:00,
2379,2010,"1",2010-7-2 0:00:00,2010-7-18 0:00:00,2010-7-2 0:00:00,2010-7-18 0:00:00,
2385,2010,"1",2010-6-24 0:00:00,2010-7-12 0:00:00,2010-6-24 0:00:00,2010-7-12 0:00:00,
2387,2010,"2",2010-6-24 0:00:00,2010-7-12 0:00:00,2010-6-24 0:00:00,2010-7-12 0:00:00,
2390,2010,"1",2010-6-29 0:00:00,2010-7-12 0:00:00,2010-6-29 0:00:00,2010-7-12 0:00:00,
2397,2010,"1",2010-7-6 0:00:00,2010-7-22 0:00:00,2010-7-6 0:00:00,2010-7-22 0:00:00,
2405,2010,"1",2010-7-4 0:00:00,2010-7-15 0:00:00,2010-7-4 0:00:00,2010-7-15 0:00:00,
2408,2010,"1",2010-6-28 0:00:00,2010-7-7 0:00:00,2010-6-28 0:00:00,2010-7-7 0:00:00,
2409,2010,"1",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
2416,2010,"2",2010-6-30 0:00:00,2010-7-21 0:00:00,2010-6-30 0:00:00,2010-7-21 0:00:00,
2420,2010,"2",2010-6-30 0:00:00,2010-7-15 0:00:00,2010-6-30 0:00:00,2010-7-15 0:00:00,
8655,2010,"2",2010-7-1 0:00:00,2010-7-18 0:00:00,2010-7-1 0:00:00,2010-7-18 0:00:00,
